Unnamed: 0,Comment,Sentiment
48548,friends sitting searching pictures google haha friend found pictures father haha,2
135714,joins nehru long dead people join bjp modi currently leading country people realise congress leader worth following today,2
72320,one best app focussing productivity coin system motivates go sessions app freezes everytime udimg days please solve soon possible,1
234518,lok sabha election news interacts people main bhi chowkidar campaign modis behaviour betrays sense panic rahul baba kind english,2
128147,modi start backfire country cannot stop killing minorities name shme modi,1
48736,going see ill uncle saturday spend night house even bad news come,0
84275,worlds knowledge hand riot hurts muslims fear modi,1
222942,foolishness way party stopped project modi govt restartedshame shame,1
128631,epitome bigotry hatred sir hate modi bottom heart dont attack cultural harmony thats still important value embedded every single indian,2
152273,face years licked modi cbn talk,1
31729,working hard drag time tweet,0
232469,india doesnt want flying minister rather needs prime minister crore rupees spent modi foreign trips traveled countries tenure office,0
203498,hey swamy start dick previous history shall discuss current poll promises bjp modi said indian account credited still nothing happened,0
109191,see piddi pappu partythat work modis campaign gets big boost swiss banks show india winning black money battle via,2
27983,true get worse burns today dont forget sunscreen,0
217665,whatever pakistan china well thought whatever india election drama modis faded image low self esteem result eating beef,1
122680,short ago scientists shot low earth orbit satellite â shot asat says prime minister live address nation,0
88662,real thieves india adanis ambanis modi stooge,2
93690,chowkidar campaign inspires work country whereas chowkidar campaign inspires loot country choose modis campaign one choose retweet reply,1
31387,maybe somethings wrong phoneits still working,0
52788,scramming little early nibs sounds pathetic,0
131742,difference would make anyway modi reach mass perfect person convey,2
145919,modi aderess nation shows despiration get back attention via,1
177745,sharab aur nasha dono problem hein option congress anti bjp anti modishah voters traditional bjp voters kick government,1
81639,source,1
107384,holi went banaras seek blessings baba vishwanathi got opportunity speak lot people majorities one thing say matter whatno one defeat modi banarasthese people live paper aeroplane world,2
69134,ordered new blackberry arrive tues may die without phone withdraws already,0
146837,thankless nehru gandhi dynasty move forward drdos suggestion test anti satellite missile accusing narendra modi theatrics post independence congress party dynasty remain disgrace curse india,1
209788,next step modi govt dig crude oil wells sea shore bring dollars rate well prises commodities,0
34420,cant believe woman talked getting different hairstylereal talk thoughi clue hair,1
69774,running app droid turbo stock lollipop installed app nice layout unfortunately find buggy impossible create event includes monday app cant import recurring events google calendar reported developers hope app cleaned soon,1
56926,heading xs nadia yeee,2
32170,really really itchy eye,0
196956,anti modi,1
24694,music collection coming soon haha,1
97688,congress done things catch votes poor india since freedom done nothing poor actually declares poor family india yesterday rahul koi astra kam nahi karena bar fir modi sarkar,0
36774,gonna beautiful day,2
197978,trs dear ktr know youre educated person statements like look good true politician take come criticizes true leader modi great leader telanagana lets develop people lives,2
111369,modi ukhad ukhad sakta hai,1
228317,person isnt sure seat trying take modihe chose kerala bjp hasnt power kerala muslim majority seat aandhi nhi kya hai,2
112388,modi becoming monarch,2
28659,smores plus jacuzzi equals amazing,2
32823,grenade link,1
167488,problem movie election timewaaoaoo much coming serials society thats fare,2
85576,level intelligence pidi bhakt modi giving family ayushman bharat doesnt mean family need treatment year family member need treatment,0
84701,guys dsys modi sent lord shri jagannath called concerned leader leader son orissa sambit bole jai jagannath,1
221965,pakistanis crossed limits son prostitute pakistan newspaper insults prime minister modi mother â opindia news via,1
182455,modi sarkar nationâ growth amit shah,2
232479,elections account jis practical demonstration hate killing gujarat strong massage call anti muslim militant groups rise double envalopment muslims imposing war,0
179002,modi gadkari guinness book construction roads first time rank tourism relation first time peak,0
31262,cleaned four bathrooms afternoonyes go ahead feel sorry melolmine still waiting attention,0
201161,nice modi picture,2
110347,india west bengalafter much delaythe election commission seeks factual report gold rush wife tmcs abhishek banerjeethough firs lodgedboth mamata modi govt didnt investigate mattermodis customs dept allowed letoff,2
204251,respect earned begging despite giving seat yet backstabbing within party joining hands chors rally kolkata wat else expect huh respect modis foot,1
137875,kids future modi,1
54931,man months get see drunk tweets,1
34744,gear troubles day long,0
144855,comments reflects jittery guys congis never national security mind always looked world opinionmodi govt best india shame congis,2
168322,zeromar modi kinda scares huh,1
238346,people foolsonly dalits ricebags muslims hijra faced priyankamainstream india modi,1
195372,bjp gimmick acceptable youindias super economist arun jaitley endorses everything modi announces much cost per family cost votes coming election,2
235853,rahul told earlier come bangalore becoz karnataka reserved modi still came mithri modi modi chanted accept,1
208581,modi exposed crying,0
95668,father modern india nehru information technology rajiv gandhi economic reformer mmsmnrega aadhaar food security rti right education modi era demonetisation poor gst,2
128873,indias asat country modi times india,1
90227,modi announce scheme crores poor rahul crores poor crores poor one ensure schemes beneficiary,0
229690,whole world known fakendra modi chor hai,2
212367,power modi jai shivajijai modi,1
229462,proof modi anticorruption since clips wings fight corruption questioning corruptionprotectionism proof modi unquestionably corrupt,0
174921,bjp make country better position lets vote better nation cheers modi team,2
82059,called milking cow dry faces end tenure losing opportunity make money manner possible real businessman boss,2
39409,shares another id draft,1
204644,modi day dream lot,1
34032,gah supposed study sneeze get even tired,0
122678,prime minister says india shot live satellite space updates,0
12511,hope guys like new video concept,2
193385,modi govt created rural distress congress,1
44019,hate trevor drives,0
12938,remember watching hour modern warfare stream inspired build first pc watched first build video dad proud you’re man you’re amazing,2
209374,wonderful shri narendra modi jis charismatic versatile leadership draws sea people shore every meetings salute delight chowkidar shri narendra modi,2
132390,strength indias power increase capacity keep peace region also increase finance minister addresses media updates,2
197799,isse bhi bht jyada gire hue hamari politics ever heard gaytri prajapati kejriwal azam khan many want modi become dictator request annihilate pack cowards,2
189882,ââvaranasi loksabha seat modi aap gives congress congress gives gives bsp bsp candidate joins bjp,1
108746,called opennesswhy modi fears disclose details something fishy,1
193049,democracy find good leader change medicine left inc excessiveness time modi,2
113389,arnab goswami low grade person spread hate lies new channel see debate one modi andh bhakt think people india fool manipulate nationpeople india sincere immature person,2
5038,i’m planning getting pro max cuz xr run course assumed wouldn’t different right thing would kinda make want get supposed new orange color orange favorite color,2
207737,modi nation modi,1
13183,trump played right garlands hands,0
202106,reasons vote modi crore mudra loans worth lakh crore disbursed remote villages connected electricity lakh optical fibre laid gram panchayat connectivity,2
53648,well hello twitters,2
12758,man uses money help people great job jimmy legend,2
191921,maybe wife told modi,1
31536,hilarious acts say little wordgummed grosses hub says torment,2
124542,modi awesome nation safety,2
236418,please vote modibjplotus cinvince others,1
183098,quite interesting news waiting russian statement since asat launch indian people see modis masterstoke yet come please wait patientlystill waiting israel statement,2
131443,kind lawyer destroyed lakhs students career ssc cgl modi said give lakhs fake propagandist pleasant thing eyes kootayi screen,2
115010,bengaluru south doesnt vote thereby voting modi called anti indians happen basavanagudi,1
162056,modi greatest person worldi appreciate every time bjp good social workerjai hind bharat,2
36764,im exhausted new song one day myspace check,0
147974,hey ranting abvp rss tweet rss abvp guy bjp guy simply supporting modi seen sensible argument rss abvpbuti would reply tweet stop ther,2
106704,best sir always narendra modi,2
139450,modi manage issues,1
8443,latte passionate even bought plane us,2
151455,thatâ modi thanks pointing btw jha continue moron stay way suits,0
25529,im starbucks cup coffee,1
44346,good morning world happy star wars day may,2
214958,great leadership modi,2
207661,chor modi nawab sherifâ pakistan biryani chor modi wastes indian tax payers money â¹ crore pakistan nawab sherifs peshawar biryanihugging nawab sherif also blessing biryani â talking pakistandouble standard chor modi,0
237619,said fix acknowledges air strikes accept terror camp,1
29301,hav chance win given free planthave wait till plant grow know anythin,1
130939,make sure vote modi well,2
168572,things hate modi brigade surprising,0
111565,modis recognitions awards honours mentioned,1
89272,modi supreme never uplifts anyone,1
71444,iï¿½ï¿½m home hate school im going something fun boring want something eat soon back,1
100314,whatâ work modi modi work adani adani work foreigners country,1
118599,stalling modi biopic wont work kind progress development heights modiji given india well etched heartsabki baar paar,2
134876,well said sir sure spare onein modi government tukde tukde gang job less hence creating issues people india show place forthcoming election public hai sab janti hai,2
131821,makers dropped second song called reprise version originalâ¤ï¸,1
55787,wallace gromit,1
196821,modiâ address nation âmission shaktiâ violate poll code,1
189383,question surjewala raga till power didnt launched scheme waiting modi come power launch scheme want power launch start paying poor people first ask votes,0
225003,heart canâ handle purdue fan,1
59293,yes ubook lenovo finally arrived,2
169764,friendly relations policy responsible attacks consequent deaths security forces dont also mention much higher deaths terrorists last years pacifism pursued past hasnt worked hence modis current policy long overdue,2
104239,hain mumkin hai thank namoji,1
199222,victory indian government bail nirav modi denied westminster magistrates court reports sanjay suri,1
15424,¿qué fecha estimas para el nintendo direct de septiembre que sorpresas crees que traerá ¡próximos directos en el canal · future games show · nintendo treehouse ¡sorteo de zenith para nintendo switch ​haz rt para apoyar el contenido hazte miembro para apoyar el canal,1
6903,school life made insight philosophy much wider,2
203867,hello indian brothers sisters modi boon indias growth congress trying hard deflect come power modi gone dont cry children safe india,0
181181,great welcome modi,2
231976,new scam project win think cheat india till modi foolish,2
219741,motherhave worry indiabecause guys may able corruption modi shade,0
63873,ive picky put mouth hate onions make cry,0
185832,arnab doesnot seem convinced kitna bhi hide kare modi stammering lot,1
79021,asked learn treat minority well want minor,0
69570,ug full cold dark pub want go outside,1
31744,message book piercing appointment,1
69370,love knw gna cut stuff tv,1
90703,true professionalism retweeting online poll shows modi much ahead preferred choice next,2
202075,â bhakt talking blvng modi canâ show degree talking,1
6009,man right accomplished impossible everyone chasing clout jumping bandwagons past couple years leon always remained true values definitely paid congratulations leon,2
234494,people country like chowkidar dont need raja maharaja says new delhis talkatora stadium follow live updates watch live,2
7721,literally picked one playerlooking npc’s course would confusion,1
206210,pretty clear church rape conversion apologists donâ want modi againhis demonetization struck hurts mostthis election truly war truth righteousness wingood christians speaking since long,2
97191,fear modi hunt terrorists terrorist sponsors long days beginning many news come,2
148371,yes proud government space superpower youll care modi even three years back still wouldve confidence people doesnt make country look like fool,2
89747,chaukidar chor hai modi going home time away,1
239555,allowed modi please take necessary action near shanti van borivali,2
54747,watching gilmore girls reruns dont know else day,1
89117,smt indira gandhi powerful bold leader india ever also one sensible leader india ever modi creation media mettle gas,2
17149,really great professor studying statistics since school using years profession however way teach explain one chapter another chapter subject super thanks,2
190538,policy unemployment scst act disappointing overall modi much better upa,0
117011,introducing give reasons want modi sarkar mine cronycapitalism demonetisation mob lynchings communal polarisation farmer suicides,1
11059,best part video getting names animals wrong goat second clip made roar,2
77456,sorry wahh lub u toooo,1
170480,hope one gets trapped lies aznd vote modi,0
19169,helped little bit,1
124590,indias chowkidar narendra modi makes india capable hunting enemies land air sea space another addition india arsenal india entered name elite space power leadership modi,2
16561,movie title black rider revelation civilization falls survival film fairly good quality,2
227554,full majority power making silly opposition excuses stopping modi disclose names swiss black money account holders pls name black money account holders,0
71836,thought licensing stores bc takes away experience want provide,1
166759,like gold bond scheme agreed modi took,1
99062,â lootyens bunglow plus month cambridge analytica modi bashing indeed profitable,1
210251,rahul cruelyou cant pit tejasvi kanhaiyakanhaiya take biggest leaders including modi comes rebutting issues ideologytejasvi greenhorn still rhetorical like masterno data support argruments,1
62289,main purpose app allow us open apps like social media however accessed apps pressing home button could use themnotemy wifi offthe app running background could use phone completelyplease fix suggestion would put feature select apps want access workother calls like notes need apps studylike keep important notes need study,0
94464,really disappointing see award winning journalist telling tvin todays halls bol modi promised persons madam pls stop thiswe already retards opposition thisdont join,0
235472,various seat predictions made one predict exact seat count obviously believe modi returning,2
63212,cant wait see week go fast enough,2
62625,lol freakinggg worse lookse shirt shorts sandals looks like gonna rain outside boo yahoo wearther,0
16564,black adam black rider totally different movie totally different actors totally different timeframe black rider goodish movie though,2
195164,bail neerav modi remain london jail extradition process shall begin faster expected another big diplomatic win india kudos,2
12485,fact found jimmy hasnt eaten weeks place full candy makes feel,0
241198,many friends love bjp even die hard fan modi never hated liking modi every person different opinion see things youre bodyshaming someone supported like hell joined party dont like,2
181111,modi preferences prefers telecast live speech app also prefers give interviews channel republic bharat,2
109960,great nice fan opens modithemed cafe tamil nadus thoothukudi,2
23919,working financial project definitely fun weekend want spend wit baaaby waaaah,0
196162,looks sad support abhinandan back abhinandan became prime time story modi inch,0
11387,case didnt know bedrock edition chance portal room makes really hard speedrunners use bedrock get strong hold minutes might even portal room,0
72931,sobad,0
29180,oh noes melted ice cream want,0
39266,pfft fan helicopters imaginary penis hi drake welcome real world,1
20614,cant wait see boy tomorrow,2
213120,tweeting one employed illegal corrupt false activities tweeting bcz illegal source income banned modi govt à¥ à¤¿à¥à¤¿à¥à¤ à¤¾à¥ à¤¾ à¤à¤¾ à¤¾ à¥ à¥ à¥ à¥ à¤¿à¥à¤¾ à¥ à¥ à¥ à¥ à¥à¥à¤¾à¥¤,0
168217,modi talks space cannot talk real issues affect real people like jobs modi inhabits different world rest india,2
98099,âpakistanis want rahul gandhi next â indians want modi continue office farq saaf hai,1
62241,ive heard basment jaxxs new song raindropsthats fantastic makes dancing cant wait fuji rock festival,2
135568,â£â£former chief drdo saraswat explains significance clearance pms level modi showed willingness missing upa,0
128075,last modi accepted work drdo isro done cong govt dismissed say,1
224692,modi turned indias elections usstyle presidential race via,1
207723,modi govt working mission mode develop network waterway projects spread kilometres northeast neighbouring countries like bangladesh enhance connectivity region part act east policy,1
173420,diamond merchantâ modiâ best friend,2
191926,order passed special director mumbai stands cancelled chief weighs cancels special directors order nirav modi case probe officer continue,2
16860,emotion concept every actors performance movie incomparable watched first time young probably grad still thrilles soul wowwow wow hatts makers must appreciate performance anil kapoor really expressed immense unlimited love passion father son shilpa shetty kind angel movieloved performance,2
100674,among leaders trust modi based seen last years information vote always india case want know voted aap last time congress past,2
69827,listening david archuleta album amazing,2
185176,narendra modi endorse view film star kabir bedi far best india would like live prime ministership balance entire period lifenamo,2
87839,lets adopt stray modi sponsor politics fanastic returns,1
171320,jds congress party netas including karnataka protesting blaming shree modi amit bhai shahthe raided engineers contractors karnataka two parties misleading people karnataka,1
132594,modi doesnt work isro nobody blamed modi,1
183059,â¨ modi kicks election campaign promise new india news,2
65799,really like app one best reminder apps however new custom notifications horrible sticks like sore thumb manually set white black background means dont automatically switch android dark mode theyre also black grey makes look ugly next notifications title time also dont line notifications plus says min ago accurate look phone immediately turns screen notification comes even pocket great app recent update one aint broken dont fix moments really hope consider going back standard android notifications least provide option custom standard ill gladly update review stars happens,0
118448,exactlywhen modi said cbn working since yrs make son cmrather ppl apwhat cbn counteted modis identity etc used say congress family politicsnow joined themso double standardsopportunist,1
59390,whats mass exodus work half three makes sad,0
75692,im yaoo sonnnny,1
93448,indian muslims hate modi much pakistani donâ understand reason vitriolic hate though clinching evidence harbour ill feeling towards indian muslims,0
134024,congi politicians durbaris squealing like rats bcause bravely taken initiative defence nation deserves full credit political risks min responsible project modi,2
183618,jaitely kundli namo namo says clear mess created inhand glove queen chankaya says always destroy enemies within looking bjp clean started modi took,2
145998,nirav modi one gave birth npa mess india facing today,0
201504,sare gandu liberal yahi gye lgtaare jake barkha dutt sardesai tattoo banwaoits blessing disguise indians still reside villages dont support anti nationalist scumits bobble headed dummies like guys anyways ana modi hai,0
65083,yep thats right dont mean monk thats photo taken better photography,1
188314,haha stop fooling people priyanka varanasi aadmi modi liye vote karega sitting far away varanasi developed afsoos eye check see development,2
165543,modi pets kitten opposition drama election also nehru made kitten,1
158641,whats role modi plz explain,1
194733,court bail grant nirav modi remain jail,0
235105,modi said would recover black money recovered nothing fooling people repeating stunt,0
194760,modiâ bjp backs acquittal hindu men train bombing,1
128981,apiâ havenâ changed stand article liking elections ram madhav pdp big jolt bjp modi rally sham lal sharma senior leader former minister congress refused join bjp,0
36456,btw offend yeah rockstars pretty ok,2
171277,youngsters want scams terror attacks diplomatically weak india vote pappu want new developing india vote modi,0
60075,going ikea roomie shop apartment ikea like top ten stores love,2
191594,shut secular drama long hindu kicked around country secular nun raped priest country secular modi asking live die nation threat,2
241524,indian people vote modi yes thats biggest mistake ever election,1
218225,dont blink watch seconds see magic modi govt done country vote make india,2
24778,refugee gets video start seconds exiting watch minutes flash linux fail,1
231042,chill modi win calm,2
3969,nice collection cube collection something like started rubiks speed decent beginners louder car didnt last long corner cut much entire thing exploded pieces went missing christmas got qiyi megaminx still havent learned solve friend gave tiled rubiks cube leaned solve got moyu weilong wr im getting scs corneredge magnet set cornercore magnet set get cubicle good cube christmas probably main depending stay main longer,1
170939,peoples sabarkantha districthimmatnagar able firmly believeà¤®à¥à¥ à¥ à¥ à¥à¤¿ à¥ à¤¾à¥à¤¿ à¥à¤¿ trial run broad gauge train â âahmedabadhimmatnagarâ schedule big salute modi government work completedwithin short period yrs,2
108879,may historic victory india good bye rahul gandhi congratulations honourable narendra modi india âï¸,2
75694,fun friends house cuz know dont yard big enough firepit sniffle,2
34986,walmart orientationits work seriouslythis sucks,0
4193,rubiks cube logic repeat moves return position eventually multiple moves,1
184786,modi speeches places already visited recently discussed real issues ground modi opportunity address didnt comparison leaders speeches uttarakhand odisha would prove,2
54882,great earlierbut stopped functioning update guess compatible android devices really badpeople shifting alternative app called focus plant would really appreciate devices supportededit working nowfor whos tree dyinggo settings disable optionlock forest stay foregrounddeveloper pls note,2
157568,modi never claimed credits either govt successful mission shaktibut freightened perturbed opposition members shoutingscreaming screeching tht give credits modi gave indirectly credits,2
50755,great app would prefer changes interface,2
120787,okwhat modis address nobody clue,1
227380,bhai sahab people like modi come blessings top country world map,2
125262,india records name elite space power modi,1
11875,factory generates ideas consistent uploads completely different topics woah,1
71073,watching battlestar galactica season read right,2
31950,pfft go logic,1
213342,congressis learn one thingincompetence joblessnesstoday majority percentage jobs data science analysis stay vacant coz people dont skills modi govt concentratedbut pidis wont understand toh pakoda bhi nahi bhechsakta,1
69322,ate burgers jack box im sure want continue eating burgers,1
162069,peoples eyes modi considered vindictive person fence sitters find easy support congress jds alliance,2
118135,something may happen india polls says imran khan right shameless modi may something winning elections,2
151922,going new government centre elections politics revenge harassment says dinesh gundu rao,2
101856,shame modi amit shahremember history repeats,1
169486,talk bloody scammers congress talking bout modi scam prove got ballsbloody pesticides raping india since independence even modi turns guilty never vote rascals,0
135831,congress certainly point make even one upa always peace loving account responded another point make isro chief saraswat pro modi bjpnda supporter,2
85001,modi failing every front policy economy ideology need sensible inclusive leadership steer diverse nation hence need need say à¤¾à¥à¤¶à¤¬à¤à¤¾,1
236695,good happy donâ need elections want modi modi,2
65711,good morning wants breakfast,2
154970,modi bhakt running inspite failing fronts criminals amitscam modi seem confident winning bhakts head evm tampering,2
105831,wedding invite asking guests gift âvote modi  goes viral,1
169804,totally support modi sir,1
159644,happy india entering super power space war happy god bless happy enjoy stop targeting modi every took credit good woek time exception,2
152737,india full bebkuffsfools ndmodi govthad reduced education budget merely compared upa little learning dangerousmodi developed debris universejust swachh bharat abhiyanganga safaing,0
120351,modi told exactly minutes hope using time decide karna kya hai actual mai,2
137161,many congee spokies jurnos liberals invoking dead nehru mission shaktiâ success instead giving credit isrodrdo scientists tone accusing modi taking credit modi india bootlicking spookie like,2
227028,option modi nothing,1
170427,ask dad grand father respect modi modi rule defence people feel safe bullet proof jackets vehicles border area security tighten internal peace well major bomb blast side,2
192633,modi already done everything whats new rahul gandhis lies new abiut nyay bakwaas,2
169060,baki koe loose koe win toh hoga stand dogras jammu liye modi baithe win majority dont worry centre atleast ajj pure india yeh toh pta chla dat dogras bhi hai koe,2
188664,isi moles ground hell bent ousting modi,1
18373,gran explicación pasado horas intentando entender qué es machine learning finalmente lo logrado saludos éxitos,1
25624,enzo blech thats fail youre receiving dollars quoted job usd last month im getting paid major losses,0
221960,years modi report card chor hai watch video,1
120698,modi govt innocent ppl killed stop terrorist activities kashmir muslims sikhs india shame,2
96840,modi commission president working,1
234632,event expensive hidden stolen wealth modi modi body said modi chowkidar modi chowkidar,0
106280,watch video analogy promise dim understand modis problem,2
136755,thing gonna like modi eternity,1
147122,opposition parties accuse modi playing politics asat missile test â¡,1
86033,could modis bhaktin could digest master stroke modis rupees bribe farmers hijacked mrs gandhi,1
215050,modi govt stopped authorities taking action corrupt politicians,0
58715,got car back excitedsad going away party im attending tonight dani going back brazil,1
76358,great hoping run ended woo hoo gotta love,2
120909,waiting modi address nation hope confirms lakhs transferred every account today jai,1
2860,hi brad im girl first video actually ended getting rid colour started coming red thank much watching edit bit context account watch videos comment main one post please stop harassing,2
201488,department show guts raid amit shahs increased asset times last yearsdid raid neerav chauksi lalit modi flied india guts raid janardan shetty coal scam spent lot money wedding,0
86237,modi year month google,1
43118,ohhh regal mancat blocked,0
65363,ah nfg super amazing jordan pretty legit cant stay longer meet everyone cuz hv hour drive home,2
180106,arnab asked modi per ajaz ashraf last year,1
68917,got nudged diane,1
164312,ignore ill minded people mam dont india full nehru indira universities vajpeyi modi universities,0
89479,modi injected much hate bakhts blind supporters tbh happy people like mature enough differentiate wrong right,0
73702,okay tasks simple good way integrate organize,1
185845,people started leaving modis koraput rally finished even half speech understandable development failing even entertaining least dim wit people thing okay,2
23405,watching kings men pretty good far,2
18399,came machine learning related talk got life lesson thanks daniel nice content ps thinking going ml field realized due engineer disease im sticking web apps least time decide love dont,2
195745,india congress chor congress chor india india modi bjp india india team best bjp,2
212820,modi progress way symbol vinash kashmir assam burning india bcame mob lynching state india lost jobs instead providing jobs employment lowest yrs killed jawans peacetime promises jumlas,2
6967,awesomewould mind sharing slideshow video based youtube doesnt always work county thank,2
99518,akbar lone said relay shameful government taking action traitors main cause anti national activities kashmir,2
63505,every time rains see least ambulance,0
234595,modi option better india committed leader like,2
216809,respect something one earn work demand better bhakths know even supported modi tooth nail supported corrupt jagan person bwtter known friends modi friends jagan gaali brothers mukhul roy etc,1
17907,couple suggestions might fun see game ropes swing would welcome addition diversify gameplay think small fireball would cool rock skin put game well recolor different times milk much possible im exited see games future good luck,2
195421,comment modi economy numbers look impressive yardstick economy done well especially one considers precarious condition previous congressled government left,2
213070,nothing talk self achievements fall back nehru indira rajiv typical defense modi bjp leaders dumb bhakt maybe see dosti bani rahen moments tejasvi interview kanaihya,0
233721,ahmedabad auto rickshaw driver pulwama happened modi lose also rahul gandhi giving takkar rahul didnt know speak speaks à¤¼à¤¬à¤°à¤¦à¤¸à¥ cornering modi extremely well,0
176740,bjp gets less full majority god forbid shiv sena insist non modi govt precise reason advani rested nda gets less modi sit opposition quit india back years,2
169150,journalist wahabi sect modi hate karo bahut boriyat hotee hai important gives sense dat delhi media sold works money canâ hide biasneee least real reporting,1
146423,â¢ modi even learnt wipe nose numerous ânav ratnaâ companies established india,1
61737,back laaandan miss already check new giant purple bow gold wing necklace td,0
146535,bhai baki sab theek hai true modi demolished temples gujarat new twitterplease adjust,2
61650,actually guy thought didnt know turns know previous party,1
31586,dont listenhe himbut tried taking nap yesterday still til got,1
132993,sad see modis photo instead isro drdo scientiststhis achievement decades isro research hope modi implying vote isro spy satellite shooting ability,0
106156,like brutus branded bhakt backstabbed modi proud,2
215380,film makers film producer vote modi,1
77083,brake time nothing lunch tonite,1
159364,donâ eat man sure â aka â shree narendra modi,0
46963,curious case benjamin button im excited movie,2
106130,pushes youth increase selfawareness tells check internet google find record french president name hollande said modi told give contract hal ambani,1
29985,another interview please somebody hire im late,0
117176,well saidscrutiny fine tooth comb variety reserved modi actions onlyraga types scrutiny hope least election commission scrutinises least nomination papers,2
52214,well thought app taking tracking tasks love way set recurring tasks various time periods comment taking works well uploading attachments good device support notifications ones keeper 😀👍,2
151234,saw shaky hands felt pity shud kick correct involuntary habitualas thinking years humane reaction knowing well demonic goons always incapable cowards till ready next kick,0
147141,nowadays whatever big deal happens india someone need say people say power modi,1
20886,waiting cramps,0
127708,people still mad eye modi mode,0
74581,well donkey appeal sure,1
32289,following people around though many webdesign twitters,1
106250,support pmmodi jii,1
166115,surgical strike ground air capability strike space due political bold decision modis govt shouldnt take credit previous govt courage failed term useless opp party,0
45390,thats real geek talk hahai feel,2
179120,money less brainsusa russia china target defunct satellite modi blew live functional recently launched one per web typical spy satellite cost approx mil modi expensive excercise,2
236763,congress president rahul gandhi said make good promise upa government provide special status state,2
3243,inflation soars economy slows sure thank local liberal member parliament local ndp member parliament inflation direct result liberal federal government monetary policy policies shamelessly supported ndp,0
58359,smithamherst minireunion last night fun miss old days,1
12965,needed documents deutsche bank doesnt believe hes rich says flat refused take eric collateral,0
112025,reason modi enemy,1
199195,please stop generalizing bihar epicenter emergency bihar stopped rath advani bihar also defeated modi nitish summersault,1
159483,look wave sab dil,1
62523,think free version app good capabilities lacks functionality desire functionality im sure exists paid version due lack support product unable find could go ask questions thus star rating,0
213949,seems like respected vajpayee speakingalthough staunchly oppose modi shah duo great respect vajpayee seems upcoming great leader india,2
79161,sir think name yogi seems reminded utterences like boti boti modithis type language definitely terrorist,2
157716,neither maladies caste clan region creed ever haunted modi scheme things main planks detractors,2
109274,bjp going loose sultanpur seat menka gandhi going contest long time voting outsider bjp candidates time modi tell local party workerspreviously son sultanpur,0
134496,following content added latest india becomes nation enter elite space power club antisatellite weapon announces modi antisatellite weapon india successfully tested mission shakti,2
100445,thats difference bhakt useless pidis question criticise even modi stupid schemes brought unlikely modi chamcha journos havent still understood basic difference,0
223351,grand success coffee karan star plus coming new shows tea modi cerelac rahul cough syrup kejriwal thank godmorarji desai dead,2
129310,listen chowkidar isro testing many since credit give nehru also modi launch kiya kya,2
175456,feeling emotional dear treated within bjp modi usesless party ministers condition advani joshi à¤¾à¥à¤¶à¤¬à¤à¤¾,1
126337,live former drdo chief niti aayog member saraswat said antisatellite weapon asat fantastic achievement follow updates,2
78407,tonight,1
13215,answer could yes listening talking points tell he’s hypocrite,0
110571,think modi time check congress crime committed years take years know,2
93541,leader dear media notice indian media nonsence corrupted modi team,1
236164,modi,1
177741,pointed way morons jumped take international domestic shaming modi government fix issue almost years outrage,0
240880,modi agrees give interview ravish kumar ten minutes wout sweating drinking water whole family vote modi next elections,2
35342,doin tell tell,1
185017,actually modi everything common masses expect statesman congress never lifetime next,0
123879,india always weapons space,1
150755,modi thank nehru strong foundation created visionary indians,2
204553,ready modi,2
214734,modi also changed longstanding indian policy ignore north east act north east many friends pursuing come agree development seen last years extinct modi took office,2
22508,im going miss miss suhana,0
134474,though arnab keeps repeating modi govt delivering yet wonder vikas born yet,1
163426,surgical strike times airstrike indira gandhi bought jets asat nehru created org modi role raids cbi raid modi misusing institution,1
205704,wow congress supporters knowledge modi incharge space defence programs make sure world knows international rules violated shouldnt gvn message else nehru,2
14180,thats great explanation thank professor,2
205481,varmaji modi reelected keep quite happens hide frustations fact viable opposition dethrone modi,1
26494,dont want apply jobs,1
189056,whats wrong saying believe whoever modi india,0
118003,heard jaya tamil nadu saakshi aandhra kasthoori kannada running long years cant understand venom modi,0
26082,finished filming day another fun day set hahaha,2
166744,domestic help nagging wife leave asked said tamil yes heard income scheme created hope instead wasting time reacting modi bhakts distract often best focus message,2
225144,modi must feeling terminator desire back history kill abhinandons parents could meet,1
29224,top cashier work today woot woot drink,1
157812,although bjp shiv sena decided hold separate rallies state modis public address mumbai uddhav thackeray expected share stage,0
66206,body aching barely movebut worth champs,0
155283,prime modi one scientist doctor safaikaramchaari chowkidar journalist wht,1
34593,extremely excited im days behind,2
57966,happy mothers day love guys,2
180645,adr big survey loksabha election bjp modi government exposed,1
231292,ignore certain things coz lot people controland dont want everyone bad mouthing bjpif ministers inside bjp start protesting modithen wont win anythingand well get scamgressigave,2
2609,ai music music people hate music,0
93367,omg trying modi done country,1
235298,best amongst common indians confidence ease ten folds amongst family groundswell support modi much greater bjp definately get seats,2
232523,even best modi wave bjp got bsp became big zero rahul amethi seat lakh votes majority evidently modi wave clear rahul easily win seats,2
15836,almost every industry going subscription based wouldnt gaming going happen least microsoft helm right feel completely respected consumer seems healthy gaming,2
236870,give proof surgical strike damage caused pak share nation admit deliberately doubted forces purpose modi merely declared head nation,0
165738,according bakths modi scientist trial first gave nod drdo scientists,2
59747,reskinned still figuring tweetsuite isnt updating,1
47234,playing logical gates games charles charles took less mn make light bulb flicker,1
213326,modi must call âpaper tigerââ call spade spadeâ secular india removal article automatically bring state par states ending disputesâ matter political resolve mrmodi guts take action must take,0
